*SoftWare Version 3.0  2018/12/27

*HEADER
     PLATFORM NUMBER       :4901765
     CYCLE NUMBER          :208
     DATE CREATION         :20191226031536
     DATE UPDATE           :20191226031536
     PROJECT NAME          :Argo Canada
     PI NAME               :Blair Greenan
     INSTRUMENT TYPE       :NOVA
     FLOAT SERIAL NO       :122
     FIRMWARE VERSION      :n/a
     WMO INSTRUMENT TYPE   :865
     TRANSMISSION SYSTEM   :IRIDIUM
     POSITIONING SYSTEM    :GPS
     SAMPLE DIRECTION      :A(A=Ascend; D=Descend)
     DATA MODE             :A(R=Real Time; D=Delayed Mode; A=Real Time Adjusted)
     JULIAN DAY            :25561.2826 (days since 1950-01-01 00:00:00 UTC)
     DATE                  :2019-12-26
     QC FLAG FOR DATE      :1
*LOCATION
     LATITUDE              :31.986  
     LONGITUDE             :-64.643 
     QC FLAG FOR LOCATION  :1
*FILE
     COLUMN 1              :Pressure (dbar)                             F7.1
     COLUMN 2              :Corrected Pressure (dbar)                   F7.1
     COLUMN 3              :Quality on Pressure                         I3
     COLUMN 4              :Temperature (degree_Celsius)                F9.3
     COLUMN 5              :Corrected Temperature (degree_Celsius)      F9.3
     COLUMN 6              :Quality on Temperature                      I3
     COLUMN 7              :Salinity (PSU)                              F9.3
     COLUMN 8              :Corrected Salinity (PSU)                    F9.3
     COLUMN 9              :Quality on Salinity                         I3
==========================================================================
    2.1    2.0  1   21.760   21.760  1   36.607   36.607  1
    3.0    2.9  1   21.761   21.761  1   36.607   36.607  1
    4.0    3.9  1   21.763   21.763  1   36.607   36.607  1
    5.0    4.9  1   21.763   21.763  1   36.607   36.607  1
    6.0    5.9  1   21.763   21.763  1   36.607   36.607  1
    7.0    6.9  1   21.763   21.763  1   36.607   36.607  1
    8.0    7.9  1   21.763   21.763  1   36.607   36.607  1
    9.0    8.9  1   21.764   21.764  1   36.607   36.607  1
   10.1   10.0  1   21.764   21.764  1   36.607   36.607  1
   11.0   10.9  1   21.765   21.765  1   36.607   36.607  1
   11.9   11.8  1   21.764   21.764  1   36.607   36.607  1
   13.0   12.9  1   21.764   21.764  1   36.607   36.607  1
   14.0   13.9  1   21.764   21.764  1   36.607   36.607  1
   15.0   14.9  1   21.765   21.765  1   36.607   36.607  1
   16.0   15.9  1   21.766   21.766  1   36.607   36.607  1
   17.1   17.0  1   21.764   21.764  1   36.607   36.607  1
   18.0   17.9  1   21.765   21.765  1   36.607   36.607  1
   19.0   18.9  1   21.765   21.765  1   36.607   36.607  1
   20.1   20.0  1   21.766   21.766  1   36.607   36.607  1
   21.1   21.0  1   21.768   21.768  1   36.607   36.607  1
   22.0   21.9  1   21.768   21.768  1   36.607   36.607  1
   22.9   22.8  1   21.769   21.769  1   36.607   36.607  1
   24.0   23.9  1   21.769   21.769  1   36.607   36.607  1
   25.0   24.9  1   21.770   21.770  1   36.607   36.607  1
   26.0   25.9  1   21.770   21.770  1   36.607   36.607  1
   26.9   26.8  1   21.770   21.770  1   36.607   36.607  1
   28.0   27.9  1   21.769   21.769  1   36.607   36.607  1
   29.0   28.9  1   21.770   21.770  1   36.607   36.607  1
   30.0   29.9  1   21.770   21.770  1   36.607   36.607  1
   31.1   31.0  1   21.771   21.771  1   36.607   36.607  1
   32.1   32.0  1   21.770   21.770  1   36.607   36.607  1
   33.1   33.0  1   21.771   21.771  1   36.607   36.607  1
   34.0   33.9  1   21.770   21.770  1   36.607   36.607  1
   35.1   35.0  1   21.772   21.772  1   36.607   36.607  1
   36.1   36.0  1   21.770   21.770  1   36.607   36.607  1
   37.0   36.9  1   21.771   21.771  1   36.607   36.607  1
